workload,sequence_length,head_dimension,seed,model,model_role,lut_entries,lut_q_bits,lut_input_scale,lut_output_scale,probability_mae,probability_stable_relative_error,probability_cosine_similarity,output_mae,output_stable_relative_error,output_cosine_similarity,probability_sum,probability_sum_error,tile_size,tile_count,merge_count,tile_lengths,final_m,final_l,reciprocal_overflow_count,reciprocal_unsupported_count,ab_probability_mae,ab_probability_stable_relative_error,ab_probability_cosine_similarity,ab_output_mae,ab_output_stable_relative_error,ab_output_cosine_similarity,ab_probability_sum_error,optimized_vs_fp32_probability_mae,optimized_vs_fp32_probability_stable_relative_error,optimized_vs_fp32_probability_cosine_similarity,optimized_vs_fp32_output_mae,optimized_vs_fp32_output_stable_relative_error,optimized_vs_fp32_output_cosine_similarity,optimized_vs_fp32_probability_sum_error
random_scores,1024,64,3709552661,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,1.0197511028591377e-05,0.01044225129327757,0.999951745881974,0.00042201418600225664,0.009635686714387637,0.9999517564506021,1.0001003928464343,0.00010039284643426072,32,32,31,"[7.2220458984375, 5.80523681640625, 3.68267822265625, 5.29132080078125, 3.7823486328125, 3.17620849609375, 7.6226806640625, 9.276123046875, 6.94927978515625, 8.92303466796875, 4.93145751953125, 11.11407470703125, 10.87823486328125, 6.64031982421875, 3.6268310546875, 3.955810546875, 5.97784423828125, 5.1990966796875, 4.8382568359375, 2.604736328125, 8.76141357421875, 4.9910888671875, 5.24847412109375, 1.963623046875, 7.84356689453125, 5.92755126953125, 5.62542724609375, 8.52587890625, 8.890869140625, 6.75054931640625, 6.39208984375, 7.76934814453125]",3.96484375,32.88686752319336,0,0,3.5686877453144916e-08,3.654087571892899e-05,0.9999999934051101,4.819556124857627e-06,0.00011006226264234435,0.9999999933839444,3.233774259570055e-05,1.0197540460055166e-05,0.010442281110433051,0.9999517454350144,0.00042201602173008723,0.009635728498220027,0.9999517560126946,0.00010036213825515006
random_scores,1024,128,3663197735,fp32,primary,NA,NA,NA,NA,1.0146750743816243e-10,1.0390272761667834e-07,0.9999999999999923,7.387495826592541e-09,1.9229351906032446e-07,0.9999999999999796,1.0000000071322575,7.132257451303303e-09,32,32,31,"[4.593891620635986, 3.865432024002075, 4.884288311004639, 9.136126518249512, 2.8616621494293213, 5.735504150390625, 10.158113479614258, 8.01282787322998, 6.7947773933410645, 5.854045867919922, 5.323920726776123, 5.180534362792969, 7.111514568328857, 5.288372993469238, 9.017679214477539, 5.10492467880249, 7.604299068450928, 4.677797317504883, 8.780369758605957, 11.5999174118042, 7.119229316711426, 4.454607009887695, 5.49080228805542, 7.035643100738525, 4.375881671905518, 6.883458137512207, 6.653721809387207, 5.436474323272705, 3.513105630874634, 8.464560508728027, 9.316363334655762, 2.595688819885254]",3.31880521774292,60.280601501464844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
random_scores,1024,128,3663197735,fp16,primary,NA,NA,NA,NA,8.679110228049428e-07,0.0008887408873522615,0.9999994443680421,5.7764524037728865e-05,0.0015035871240800412,0.9999989475772454,0.9998570680618286,0.00014293193817138672,32,32,31,"[4.5859375, 3.869140625, 4.88671875, 9.1328125, 2.86328125, 5.734375, 10.15625, 8.0078125, 6.8046875, 5.8515625, 5.31640625, 5.1796875, 7.1171875, 5.2890625, 9.015625, 5.09765625, 7.6015625, 4.67578125, 8.78125, 11.609375, 7.12109375, 4.453125, 5.48828125, 7.01953125, 4.375, 6.89453125, 6.65625, 5.4453125, 3.51171875, 8.4765625, 9.3125, 2.59765625]",3.318359375,60.34375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
random_scores,1024,128,3663197735,mixed,primary,256,14,32.0,16384,9.399195025529188e-06,0.00962477570614189,0.9999410181343248,0.00043109444330168836,0.011221213452525088,0.9999340409130487,1.0004565322633425,0.00045653226334252395,32,32,31,"[4.58905029296875, 3.865234375, 4.88348388671875, 9.1112060546875, 2.8651123046875, 5.74212646484375, 10.184814453125, 8.00250244140625, 6.79864501953125, 5.843994140625, 5.32464599609375, 5.1920166015625, 7.107177734375, 5.281494140625, 9.00030517578125, 5.11199951171875, 7.6114501953125, 4.670166015625, 8.80194091796875, 11.63262939453125, 7.1309814453125, 4.45989990234375, 5.48431396484375, 7.03399658203125, 4.37200927734375, 6.89215087890625, 6.6595458984375, 5.43536376953125, 3.5072021484375, 8.47894287109375, 9.31097412109375, 2.59423828125]",3.318359375,61.15620040893555,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
random_scores,1024,128,3663197735,mixed_exact_exp,diagnostic,256,14,32.0,16384,1.131820659811486e-06,0.0011589843556469618,0.9999995144048652,5.327707820996798e-05,0.00138678072986097,0.999999395092842,1.0010243906608594,0.0010243906608593534,32,32,31,"[4.590431213378906, 3.8667898178100586, 4.882772445678711, 9.134842872619629, 2.861175298690796, 5.736569404602051, 10.157881736755371, 8.010937690734863, 6.800379276275635, 5.854397773742676, 5.32218074798584, 5.179567337036133, 7.111078262329102, 5.287297248840332, 9.01116943359375, 5.104465007781982, 7.60320520401001, 4.677570343017578, 8.7822904586792, 11.598151206970215, 7.119173526763916, 4.4525628089904785, 5.4909257888793945, 7.031914234161377, 4.3749260902404785, 6.88467264175415, 6.655257701873779, 5.440192222595215, 3.513270854949951, 8.46590518951416, 9.320502281188965, 2.5964527130126953]",3.318359375,60.309303283691406,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
random_scores,1024,128,3663197735,mixed_rtl_exact,diagnostic,256,14,32.0,16384,9.399195025529188e-06,0.00962477570614189,0.9999410181343248,0.00043109444330168836,0.011221213452525088,0.9999340409130487,1.0004565322633425,0.00045653226334252395,32,32,31,"[4.58905029296875, 3.865234375, 4.88348388671875, 9.1112060546875, 2.8651123046875, 5.74212646484375, 10.184814453125, 8.00250244140625, 6.79864501953125, 5.843994140625, 5.32464599609375, 5.1920166015625, 7.107177734375, 5.281494140625, 9.00030517578125, 5.11199951171875, 7.6114501953125, 4.670166015625, 8.80194091796875, 11.63262939453125, 7.1309814453125, 4.45989990234375, 5.48431396484375, 7.03399658203125, 4.37200927734375, 6.89215087890625, 6.6595458984375, 5.43536376953125, 3.5072021484375, 8.47894287109375, 9.31097412109375, 2.59423828125]",3.318359375,61.15615463256836,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
random_scores,1024,128,3663197735,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,9.387160307517596e-06,0.00961245215489802,0.999941234007672,0.000431210505739571,0.011224234510693518,0.9999340508719691,1.0004867590178037,0.00048675901780370623,32,32,31,"[4.58905029296875, 3.865234375, 4.88348388671875, 9.1112060546875, 2.8651123046875, 5.74212646484375, 10.184814453125, 8.00250244140625, 6.79864501953125, 5.843994140625, 5.32464599609375, 5.1920166015625, 7.107177734375, 5.281494140625, 9.00030517578125, 5.11199951171875, 7.6114501953125, 4.670166015625, 8.80194091796875, 11.63262939453125, 7.1309814453125, 4.45989990234375, 5.48431396484375, 7.03399658203125, 4.37200927734375, 6.89215087890625, 6.6595458984375, 5.43536376953125, 3.5072021484375, 8.47894287109375, 9.31097412109375, 2.59423828125]",3.318359375,61.15615463256836,0,0,3.16717496673391e-08,3.2417072220003705e-05,0.9999999923261901,5.137644620845094e-06,0.00013384917468716888,0.9999999920642139,3.022675446118228e-05,9.387149640716075e-06,0.009612441163534855,0.9999412340578031,0.00043121075214003213,0.011224240667770948,0.9999340505658378,0.0004867518855462549
single_head_qktv,128,64,802923190,fp32,primary,NA,NA,NA,NA,6.243272737808359e-10,7.9913891043947e-08,0.9999999999999971,1.3978309689065727e-08,1.311919183960561e-07,0.9999999999999927,1.0000000452273525,4.5227352529764175e-08,32,4,3,"[13.012174606323242, 5.601654052734375, 9.031275749206543, 13.547703742980957]",2.0710110664367676,22.16718292236328,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,64,802923190,fp16,primary,NA,NA,NA,NA,5.536556995722953e-06,0.0007086792954525381,0.9999998385231553,0.00012905730813551718,0.0012112534500915812,0.9999993584677396,0.9994616508483887,0.0005383491516113281,32,4,3,"[13.015625, 5.61328125, 9.03125, 13.5390625]",2.0703125,22.1875,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,64,802923190,mixed,primary,256,14,32.0,16384,6.935146357926125e-05,0.008876987338145442,0.9999432777982823,0.0008888366831482096,0.008342080852180267,0.9999652585678731,1.0002697486779653,0.0002697486779652536,32,4,3,"[13.01220703125, 5.5966796875, 9.0506591796875, 13.54473876953125]",2.0703125,22.423236846923828,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,64,802923190,mixed_exact_exp,diagnostic,256,14,32.0,16384,4.949185158020979e-06,0.0006334957002266854,0.9999998492004101,6.396867797246344e-05,0.0006003711297819963,0.9999998896182922,0.9994630703004077,0.0005369296995922923,32,4,3,"[13.009114265441895, 5.604954242706299, 9.029372215270996, 13.545509338378906]",2.0703125,22.181238174438477,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,64,802923190,mixed_rtl_exact,diagnostic,256,14,32.0,16384,6.935146357926125e-05,0.008876987338145442,0.9999432777982823,0.0008888366831482096,0.008342080852180267,0.9999652585678731,1.0002697486779653,0.0002697486779652536,32,4,3,"[13.01220703125, 5.5966796875, 9.0506591796875, 13.54473876953125]",2.0703125,22.423234939575195,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,64,802923190,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,6.905373139368886e-05,0.008838877618392176,0.9999444162493987,0.0008794299467947973,0.008253794942402819,0.9999661143017108,1.0003078583977185,0.00030785839771851897,32,4,3,"[13.01220703125, 5.5966796875, 9.0506591796875, 13.54473876953125]",2.0703125,22.423234939575195,0,0,2.977321855723858e-07,3.809944247902545e-05,0.9999999707150545,2.3238739231601357e-05,0.00021832492666122886,0.99999997852838,3.810971975326538e-05,6.9053655352036e-05,0.008838867485302033,0.9999444164321464,0.0008794281602604315,0.008253777890109185,0.9999661144242165,0.0003078131703659892
single_head_qktv,128,128,3807565415,fp32,primary,NA,NA,NA,NA,8.370558217332482e-10,1.0714314518185577e-07,0.9999999999999967,1.5353692348723505e-08,1.392103259785299e-07,0.9999999999999927,0.9999999192368705,8.076312951743603e-08,32,4,3,"[8.972551345825195, 3.7467517852783203, 9.05397891998291, 8.395185470581055]",2.903059482574463,11.562555313110352,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,128,3807565415,fp16,primary,NA,NA,NA,NA,5.0604546394082194e-06,0.0006477381938442521,0.9999996425527031,0.00014620026476610775,0.0013255825409273188,0.9999992261873173,0.9999115467071533,8.845329284667969e-05,32,4,3,"[8.9765625, 3.75, 9.046875, 8.3984375]",2.90234375,11.5703125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,128,3807565415,mixed,primary,256,14,32.0,16384,6.332858973902845e-05,0.008106059486595641,0.9999694224846151,0.0008051331841913451,0.007300058544987545,0.9999739536131321,1.0002393860777374,0.0002393860777374357,32,4,3,"[9.00238037109375, 3.7479248046875, 9.067138671875, 8.38232421875]",2.90234375,11.539234161376953,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,128,3807565415,mixed_exact_exp,diagnostic,256,14,32.0,16384,3.409269037352114e-06,0.0004363864367810706,0.9999999261782168,5.016174401316759e-05,0.00045481129731671325,0.9999999291309781,0.9998573669290636,0.00014263307093642652,32,4,3,"[8.973934173583984, 3.7489778995513916, 9.053681373596191, 8.397720336914062]",2.90234375,11.570501327514648,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,128,3807565415,mixed_rtl_exact,diagnostic,256,14,32.0,16384,6.332858973902845e-05,0.008106059486595641,0.9999694224846151,0.0008051331841913451,0.007300058544987545,0.9999739536131321,1.0002393860777374,0.0002393860777374357,32,4,3,"[9.00238037109375, 3.7479248046875, 9.067138671875, 8.38232421875]",2.90234375,11.53923225402832,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,128,128,3807565415,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,6.336973891731546e-05,0.008111326581416379,0.9999694139046527,0.0008049939223626096,0.007298795872521905,0.9999739489170895,1.0002458929957356,0.0002458929957356304,32,4,3,"[9.00238037109375, 3.7479248046875, 9.067138671875, 8.38232421875]",2.90234375,11.53923225402832,0,0,5.083529686089605e-08,6.505360705411159e-06,0.9999999996403551,2.986053004860878e-06,2.7033764857505947e-05,0.99999999961327,6.5069179981946945e-06,6.336953128993628e-05,0.00811130066020587,0.9999694140723185,0.0008049939788179472,0.007298796994770434,0.9999739489500629,0.00024597375886514783
single_head_qktv,256,64,324225714,fp32,primary,NA,NA,NA,NA,2.412646295973531e-10,6.17637451769224e-08,0.9999999999999989,1.3172635788488658e-08,1.1969653176636953e-07,0.999999999999993,0.9999999889696483,1.1030351743102074e-08,32,8,7,"[6.249244689941406, 7.126008033752441, 4.539235591888428, 8.70736312866211, 8.684981346130371, 2.3537070751190186, 2.178072452545166, 6.558600425720215]",3.930917501449585,9.459260940551758,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,64,324225714,fp16,primary,NA,NA,NA,NA,3.4580779993968624e-06,0.0008852679678455969,0.9999997501456668,0.0001363501600536613,0.0012389806813359989,0.9999992475917425,0.9995385408401489,0.0004614591598510742,32,8,7,"[6.25390625, 7.125, 4.5390625, 8.703125, 8.6953125, 2.35546875, 2.17578125, 6.5546875]",3.931640625,9.4609375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,64,324225714,mixed,primary,256,14,32.0,16384,3.429989660529884e-05,0.008780773530956505,0.9999648012442406,0.0010287326396087395,0.009347842835192854,0.9999638037565538,1.0001317066053161,0.00013170660531613976,32,8,7,"[6.27410888671875, 7.12353515625, 4.541259765625, 8.71173095703125, 8.7147216796875, 2.3538818359375, 2.17547607421875, 6.54437255859375]",3.931640625,9.525859832763672,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,64,324225714,mixed_exact_exp,diagnostic,256,14,32.0,16384,3.529741387953341e-06,0.0009036137953160554,0.999999675145832,0.00010369513581086481,0.0009422524327629078,0.9999996115951671,0.999404427187983,0.0005955728120170534,32,8,7,"[6.247488498687744, 7.128077507019043, 4.53706693649292, 8.70677375793457, 8.687539100646973, 2.3537206649780273, 2.1768805980682373, 6.556347370147705]",3.931640625,9.452847480773926,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,64,324225714,mixed_rtl_exact,diagnostic,256,14,32.0,16384,3.429989660529884e-05,0.008780773530956505,0.9999648012442406,0.0010287326396087395,0.009347842835192854,0.9999638037565538,1.0001317066053161,0.00013170660531613976,32,8,7,"[6.27410888671875, 7.12353515625, 4.541259765625, 8.71173095703125, 8.7147216796875, 2.3538818359375, 2.17547607421875, 6.54437255859375]",3.931640625,9.525857925415039,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,64,324225714,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,3.424589444788637e-05,0.008766948978658913,0.9999648591983124,0.0010275011328508357,0.009336652433352643,0.9999638952575397,1.0001492340961704,0.00014923409617040306,32,8,7,"[6.27410888671875, 7.12353515625, 4.541259765625, 8.71173095703125, 8.7147216796875, 2.3538818359375, 2.17547607421875, 6.54437255859375]",3.931640625,9.525857925415039,0,0,6.846676114946604e-08,1.752518267194604e-05,0.9999999981080554,7.342365279328078e-06,6.685861307498619e-05,0.9999999981410385,1.7527490854263306e-05,3.4245823769651906e-05,0.00876693098173322,0.9999648592733267,0.001027502294164151,0.009336663258651241,0.9999638952080795,0.00014924512652214617
single_head_qktv,256,128,4072136073,fp32,primary,NA,NA,NA,NA,3.686339892011412e-10,9.437030123549215e-08,0.9999999999999972,1.5178402178233183e-08,1.7265942878581015e-07,0.9999999999999847,0.9999999367573764,6.324262358248234e-08,32,8,7,"[6.8268609046936035, 5.353281021118164, 4.184364318847656, 5.822237968444824, 5.584909915924072, 2.562716007232666, 4.357311248779297, 6.880546569824219]",3.126295804977417,18.63271141052246,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,128,4072136073,fp16,primary,NA,NA,NA,NA,4.006001374701725e-06,0.0010255363519236416,0.9999996331487556,0.0001396186234369407,0.001588208790847139,0.9999989876352606,0.9990417957305908,0.0009582042694091797,32,8,7,"[6.82421875, 5.34765625, 4.1796875, 5.8203125, 5.578125, 2.564453125, 4.36328125, 6.875]",3.126953125,18.640625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,128,4072136073,mixed,primary,256,14,32.0,16384,3.907160927520809e-05,0.010002331974453271,0.9999542030026422,0.0007449259646096398,0.008473783342074458,0.9999652629531189,1.000108524793177,0.00010852479317691177,32,8,7,"[6.83575439453125, 5.33660888671875, 4.18853759765625, 5.8250732421875, 5.58935546875, 2.5625, 4.3626708984375, 6.8846435546875]",3.126953125,18.537824630737305,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,128,4072136073,mixed_exact_exp,diagnostic,256,14,32.0,16384,2.0370960159106227e-06,0.0005214965800731194,0.9999998008552151,5.8998358264464516e-05,0.0006711261645083634,0.9999997818296553,1.0000032918032957,3.291803295724094e-06,32,8,7,"[6.823302745819092, 5.350872039794922, 4.181623935699463, 5.823371410369873, 5.581077575683594, 2.5617740154266357, 4.360243797302246, 6.880761623382568]",3.126953125,18.62173080444336,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,128,4072136073,mixed_rtl_exact,diagnostic,256,14,32.0,16384,3.907160927520809e-05,0.010002331974453271,0.9999542030026422,0.0007449259646096398,0.008473783342074458,0.9999652629531189,1.000108524793177,0.00010852479317691177,32,8,7,"[6.83575439453125, 5.33660888671875, 4.18853759765625, 5.8250732421875, 5.58935546875, 2.5625, 4.3626708984375, 6.8846435546875]",3.126953125,18.537818908691406,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,256,128,4072136073,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,3.9170377671336526e-05,0.01002761668386215,0.9999539188173271,0.0007447873612550684,0.008472206682308359,0.999965279778588,1.0001407732343068,0.00014077323430683464,32,8,7,"[6.83575439453125, 5.33660888671875, 4.18853759765625, 5.8250732421875, 5.58935546875, 2.5625, 4.3626708984375, 6.8846435546875]",3.126953125,18.537818908691406,0,0,1.259704731637612e-07,3.224494175428798e-05,0.99999998425006,1.4758963516214862e-05,0.00016754956901513296,0.9999999865703574,3.224844112992287e-05,3.91704159596884e-05,0.010027627119853678,0.9999539188183637,0.0007447852003679145,0.008472182592297501,0.9999652799629888,0.00014083647693041712
single_head_qktv,512,64,75675103,fp32,primary,NA,NA,NA,NA,1.9784217232780304e-10,1.0129519223183516e-07,0.9999999999999941,9.361423552499897e-09,1.281564194217463e-07,0.9999999999999909,1.0000000492364052,4.923640517517924e-08,32,16,15,"[7.432399272918701, 2.653186798095703, 3.15853214263916, 8.937052726745605, 6.311463832855225, 7.127156734466553, 9.052543640136719, 3.658247709274292, 7.899558067321777, 5.3615288734436035, 3.067631721496582, 7.0306620597839355, 4.407069683074951, 5.990389347076416, 3.9184410572052, 7.443300724029541]",3.5100326538085938,29.557716369628906,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,64,75675103,fp16,primary,NA,NA,NA,NA,1.6380402798179424e-06,0.0008386766232667865,0.999999719621091,0.00010039345491049732,0.0013743706437972334,0.9999992938421688,0.9994047284126282,0.0005952715873718262,32,16,15,"[7.42578125, 2.65234375, 3.15625, 8.9453125, 6.3125, 7.12890625, 9.0625, 3.662109375, 7.90234375, 5.3671875, 3.06640625, 7.03125, 4.40625, 5.984375, 3.91796875, 7.43359375]",3.509765625,29.5625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,64,75675103,mixed,primary,256,14,32.0,16384,1.830939818148705e-05,0.00937441186892137,0.9999550880856685,0.0006899850661549224,0.00944578728192232,0.9999576540356905,1.0000717573166185,7.17573166184593e-05,32,16,15,"[7.43927001953125, 2.65185546875, 3.1551513671875, 8.95745849609375, 6.30865478515625, 7.129638671875, 9.04510498046875, 3.6693115234375, 7.92095947265625, 5.3697509765625, 3.072021484375, 7.0421142578125, 4.4130859375, 5.97772216796875, 3.91851806640625, 7.44598388671875]",3.509765625,29.606529235839844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,64,75675103,mixed_exact_exp,diagnostic,256,14,32.0,16384,1.1512468853202858e-06,0.0005894384052839863,0.9999997385632592,6.333073106738505e-05,0.0008669877703365141,0.9999997798919065,0.999673178375815,0.00032682162418495864,32,16,15,"[7.4328293800354, 2.654200792312622, 3.1601617336273193, 8.93632698059082, 6.313411235809326, 7.126021385192871, 9.049864768981934, 3.66015887260437, 7.903321266174316, 5.360048770904541, 3.066287040710449, 7.033201694488525, 4.407257080078125, 5.986252307891846, 3.916907787322998, 7.444293975830078]",3.509765625,29.564857482910156,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,64,75675103,mixed_rtl_exact,diagnostic,256,14,32.0,16384,1.830939818148705e-05,0.00937441186892137,0.9999550880856685,0.0006899850661549224,0.00944578728192232,0.9999576540356905,1.0000717573166185,7.17573166184593e-05,32,16,15,"[7.43927001953125, 2.65185546875, 3.1551513671875, 8.95745849609375, 6.30865478515625, 7.129638671875, 9.04510498046875, 3.6693115234375, 7.92095947265625, 5.3697509765625, 3.072021484375, 7.0421142578125, 4.4130859375, 5.97772216796875, 3.91851806640625, 7.44598388671875]",3.509765625,29.60651969909668,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,64,75675103,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,1.830487627542261e-05,0.009372096653016377,0.9999550795490996,0.000690913145016684,0.009458492535903976,0.9999575299567708,1.0001055958491634,0.00010559584916336462,32,16,15,"[7.43927001953125, 2.65185546875, 3.1551513671875, 8.95745849609375, 6.30865478515625, 7.129638671875, 9.04510498046875, 3.6693115234375, 7.92095947265625, 5.3697509765625, 3.072021484375, 7.0421142578125, 4.4130859375, 5.97772216796875, 3.91851806640625, 7.44598388671875]",3.509765625,29.60651969909668,0,0,7.392436174313843e-08,3.784655744508137e-05,0.9999999921921097,9.235083325620508e-06,0.000126559411486921,0.999999994407336,3.383853254490532e-05,1.83049097302046e-05,0.009372113320415586,0.9999550794909332,0.00069091280693101,0.00945848745068043,0.999957529961235,0.00010554661275818944
single_head_qktv,512,128,3258718107,fp32,primary,NA,NA,NA,NA,2.762359121325122e-10,1.4143278701184625e-07,0.9999999999999938,1.2529741851236435e-08,2.1274626818033404e-07,0.9999999999999849,1.0000001082516974,1.0825169738382101e-07,32,16,15,"[9.460359573364258, 7.001192569732666, 7.635974884033203, 6.841977119445801, 4.100778102874756, 9.194683074951172, 6.948252201080322, 3.037306308746338, 4.950231552124023, 5.923970699310303, 9.066813468933105, 8.346684455871582, 7.671016693115234, 4.747904300689697, 7.0264201164245605, 9.754866600036621]",3.1663568019866943,38.598148345947266,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,128,3258718107,fp16,primary,NA,NA,NA,NA,1.4146395542738463e-06,0.0007242954517882093,0.9999995914388842,6.298220554646838e-05,0.001069393875058619,0.9999994089951613,1.00022953748703,0.0002295374870300293,32,16,15,"[9.4453125, 7.01171875, 7.6484375, 6.8359375, 4.10546875, 9.1875, 6.94140625, 3.03515625, 4.9453125, 5.9140625, 9.0703125, 8.34375, 7.66015625, 4.74609375, 7.02734375, 9.765625]",3.166015625,38.625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,128,3258718107,mixed,primary,256,14,32.0,16384,1.8863944253431266e-05,0.009658339457756808,0.9999426714965852,0.0006130368426357614,0.0104089375564384,0.9999470041899343,1.000285361027636,0.0002853610276360996,32,16,15,"[9.45172119140625, 7.01031494140625, 7.6324462890625, 6.85003662109375, 4.1038818359375, 9.1832275390625, 6.9393310546875, 3.0389404296875, 4.9449462890625, 5.91845703125, 9.05682373046875, 8.367919921875, 7.6663818359375, 4.75299072265625, 7.02960205078125, 9.76483154296875]",3.166015625,38.60037612915039,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,128,3258718107,mixed_exact_exp,diagnostic,256,14,32.0,16384,1.5336289652204377e-06,0.0007852180301928641,0.9999996422222274,5.0811987134560804e-05,0.000862752063853432,0.9999997220291559,1.0004941402803524,0.0004941402803524397,32,16,15,"[9.4569730758667, 7.006845474243164, 7.6418304443359375, 6.838611125946045, 4.100965976715088, 9.197291374206543, 6.9458184242248535, 3.037935972213745, 4.952669620513916, 5.920708179473877, 9.0660400390625, 8.34534740447998, 7.6726789474487305, 4.750485897064209, 7.025290489196777, 9.756950378417969]",3.166015625,38.61174011230469,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,128,3258718107,mixed_rtl_exact,diagnostic,256,14,32.0,16384,1.8863944253431266e-05,0.009658339457756808,0.9999426714965852,0.0006130368426357614,0.0104089375564384,0.9999470041899343,1.000285361027636,0.0002853610276360996,32,16,15,"[9.45172119140625, 7.01031494140625, 7.6324462890625, 6.85003662109375, 4.1038818359375, 9.1832275390625, 6.9393310546875, 3.0389404296875, 4.9449462890625, 5.91845703125, 9.05682373046875, 8.367919921875, 7.6663818359375, 4.75299072265625, 7.02960205078125, 9.76483154296875]",3.166015625,38.60036087036133,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,512,128,3258718107,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,1.8956934601297628e-05,0.009705950515864386,0.9999422965583978,0.0006166222126313237,0.01046981463560395,0.9999465781399038,1.0003385547242942,0.0003385547242942266,32,16,15,"[9.45172119140625, 7.01031494140625, 7.6324462890625, 6.85003662109375, 4.1038818359375, 9.1832275390625, 6.9393310546875, 3.0389404296875, 4.9449462890625, 5.91845703125, 9.05682373046875, 8.367919921875, 7.6663818359375, 4.75299072265625, 7.02960205078125, 9.76483154296875]",3.166015625,38.60036087036133,0,0,1.3824691791342048e-07,7.076222918923202e-05,0.9999999783267159,9.787789167603478e-06,0.0001661355318843146,0.9999999863394039,5.319369665812701e-05,1.8956932947844507e-05,0.009705948618610976,0.9999422964368719,0.0006166220064187655,0.010469809606347616,0.9999465781530525,0.0003384464725968428
