case_id,evidence_class,size_class,case_kind,N,D,config,trials,status,kernel_cycles_min,kernel_cycles_median,kernel_cycles_max,cycles_per_element,elements_per_cycle,tcdm_accessed,tcdm_congested,max_abs_error,max_rel_error,mean_abs_error,l2_relative_error,memory_footprint_bytes,paper_eligible,paper_ineligible_reasons,reproducible,input_hash,binary_hash,target_result_hash,trace_witness_gate,trace_target_equivalence_gate,fsm_gate
break_even_n4_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,4,8,A1_SMU_SCALAR,3,PASS,1789,1789,1789,55.90625,0.017887087758524316,503,0,0.00012874603271484375,6.362219538046308e-05,1.3264082372188569e-05,2.0319177520485612e-05,17280,YES,NA,YES,d1629ee18906c2daad08e238472d95046f9be8d6c464d1491ac37aebf64820b3,dfb5c90ba5c5f3236d498030cee9fca978e9b510588fa11327572d17e11683ca,94a2fac5913311a4c374582aae6793af0ce85fc7b1d1e1c35d38355d15d9691b,NA,NA,PASS
break_even_n4_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,4,8,A2_SMU_FULL,3,PASS,1653,1653,1653,51.65625,0.019358741681790685,545,1,0.00012874603271484375,6.362219538046308e-05,1.3270881026983261e-05,2.0322407227531708e-05,17280,YES,NA,YES,d1629ee18906c2daad08e238472d95046f9be8d6c464d1491ac37aebf64820b3,594e274a59a5ea4943833964024439ad7e28c45ff0cc00f7bcc68a00d334d105,3ca104eb417924d770c66a5132bb8c41616b857842886fdf1d959f192db85de0,NA,NA,PASS
break_even_n4_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,4,8,B1_SCALAR,3,PASS,16876,16876,16876,527.375,0.0018961839298411946,397,0,0.00012874603271484375,6.362219538046308e-05,1.3270881026983261e-05,2.0322407227531708e-05,17280,YES,NA,YES,d1629ee18906c2daad08e238472d95046f9be8d6c464d1491ac37aebf64820b3,cbdf3810cfdc20ce3160f228b8c7bef3fe5e19792abd2212b757908ea5febaec,3d15067e8d51f0e9e46ae6daadd01443a5d58004355bba6ccf81a4dde63dfda0,NA,NA,NA
break_even_n4_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,4,8,B2R_RVV,3,PASS,6506,6506,6506,203.3125,0.004918536735321242,297,0,0.00012874603271484375,6.362219538046308e-05,1.3264082372188569e-05,2.0319177520485612e-05,17280,YES,NA,YES,d1629ee18906c2daad08e238472d95046f9be8d6c464d1491ac37aebf64820b3,4859d66b8a8bb8e0df06cf34a4638839bcdc8cc6bdea36e7582e8dcef19d82c9,81566c3ea25eac04feed3cc7273b65260baa686cc3bf0144b8c5a052ad691c59,PASS,PASS,NA
scale_d64_n1,MAIN_PERFORMANCE,SCALE_D64,main,1,64,A1_SMU_SCALAR,3,PASS,1610,1610,1610,25.15625,0.03975155279503106,489,0,1.9073486328125e-06,1.9073486328125e-06,9.915375178962043e-07,1.4773292296096567e-06,17792,YES,NA,YES,abec8e1d2f4ffa429db817bf6d7d2f09fddee761d8cf6bfe682791e39c938ac2,959f681c1afcec1ded2a520cff15083ef3964ddc7f41225a7b939bbfd785c875,237625c672dfb0f7acdf311f53243617ef99b8da058cf7469b19ef511529094c,NA,NA,PASS
scale_d64_n1,MAIN_PERFORMANCE,SCALE_D64,main,1,64,A2_SMU_FULL,3,PASS,1825,1825,1825,28.515625,0.03506849315068493,656,1,1.9073486328125e-06,1.9073486328125e-06,9.874735648433368e-07,1.4716135271994308e-06,17792,YES,NA,YES,abec8e1d2f4ffa429db817bf6d7d2f09fddee761d8cf6bfe682791e39c938ac2,650cac474fb139b27e884a006b4ea52ec00ceb6b403e78379736c044bad8ae24,804957e99378ac26591e544d15d5c0e45541b23ca8a696afedad4fa4750d465e,NA,NA,PASS
scale_d64_n1,MAIN_PERFORMANCE,SCALE_D64,main,1,64,B1_SCALAR,3,PASS,23381,23381,23381,365.328125,0.0027372653008853345,322,0,1.9073486328125e-06,1.9073486328125e-06,9.874735648433368e-07,1.4716135271994308e-06,17792,YES,NA,YES,abec8e1d2f4ffa429db817bf6d7d2f09fddee761d8cf6bfe682791e39c938ac2,9a803bb8a452302cf2f88405401707f307e1d46b1cfbdf30e3d424841b8c3540,b6ebbcce1d6de2270e935ce0238ffb3d4da50aaef31b78babc8edaffab184492,NA,NA,NA
scale_d64_n1,MAIN_PERFORMANCE,SCALE_D64,main,1,64,B2R_RVV,3,PASS,2011,2011,2011,31.421875,0.03182496270512183,210,0,1.9073486328125e-06,1.9073486328125e-06,9.915375178962043e-07,1.4773292296096567e-06,17792,YES,NA,YES,abec8e1d2f4ffa429db817bf6d7d2f09fddee761d8cf6bfe682791e39c938ac2,ccafaf201303c98bc45c512263fddf424991f0cfaf7e9ce83f9423de30181f88,44d70af5ef9dd770f61304186e38dd8ad5b53d09ceabde09e552f95e67f3f7a5,PASS,PASS,NA
scale_d64_n16,MAIN_PERFORMANCE,SCALE_D64,main,16,64,A1_SMU_SCALAR,3,PASS,4896,4896,4896,4.78125,0.20915032679738563,2239,0,0.0002593994140625,0.00016185392734602858,5.090996802953834e-06,1.665815918673608e-05,33664,YES,NA,YES,2e988bc21ef578d746579ad77c2ec9aebf503112367514ae34f3dd01d95e8fd7,5c0f13b34985f44b56c3fd75e36539e2594eef82bbfae83688ed8941b4e68769,b1e5481f5fb883c0c059a60e78818090e5ca05e95ff217c2d12122f2332f635f,NA,NA,PASS
scale_d64_n16,MAIN_PERFORMANCE,SCALE_D64,main,16,64,A2_SMU_FULL,3,PASS,9820,9820,9820,9.58984375,0.10427698574338086,5112,46,0.0002593994140625,0.00016185392734602858,5.093020401104833e-06,1.665997456356637e-05,33664,YES,NA,YES,2e988bc21ef578d746579ad77c2ec9aebf503112367514ae34f3dd01d95e8fd7,b913b16e9932028a8bb23b9b5ad02d4306d853e6f85af51a848fcae9bbb39155,795f180514424424f96d5f6931105e8b2e84683a6766a12cc223bcdc0c991871,NA,NA,PASS
scale_d64_n16,MAIN_PERFORMANCE,SCALE_D64,main,16,64,B1_SCALAR,3,PASS,372649,372649,372649,363.9150390625,0.002747894130938229,4057,0,0.0002593994140625,0.00016185392734602858,5.093020401104833e-06,1.665997456356637e-05,33664,YES,NA,YES,2e988bc21ef578d746579ad77c2ec9aebf503112367514ae34f3dd01d95e8fd7,1c760860539aa04bc2fec58b9d5310d44507513a82027711b54244f2bbd7c132,846b2113519478bcfa0b412634539c1b092f1fde82faa6146e868c657e1af493,NA,NA,NA
scale_d64_n16,MAIN_PERFORMANCE,SCALE_D64,main,16,64,B2R_RVV,3,PASS,27765,27765,27765,27.1142578125,0.03688096524401224,2325,0,0.0002593994140625,0.00016185392734602858,5.090996802953834e-06,1.665815918673608e-05,33664,YES,NA,YES,2e988bc21ef578d746579ad77c2ec9aebf503112367514ae34f3dd01d95e8fd7,2957cebda02e5e0ef25fd8dfe497f64936c60433e4e03cd54ea3052b81a17ecf,a5ba556f4949cf16450576384f3d817f68bf6bb46b56eac82a00f58b6b252926,PASS,PASS,NA
scale_d64_n2,MAIN_PERFORMANCE,SCALE_D64,main,2,64,A1_SMU_SCALAR,3,PASS,1815,1815,1815,14.1796875,0.07052341597796143,602,0,1.9073486328125e-06,1.9073486328125e-06,8.075360462746837e-07,1.081026348724415e-06,18816,YES,NA,YES,3c78938bf86434ba248083f24ae5032729e96b7b9b600fbf74a7c8dfab43093e,698146fb7c0f1aeeb5d22a0f8e51fe7a7d3edb0b69b89843b3d672ba8569eee9,02c5dbb908f83b2ea544c56e986e05512fbef37833138296c3b8eef6c0266675,NA,NA,PASS
scale_d64_n2,MAIN_PERFORMANCE,SCALE_D64,main,2,64,A2_SMU_FULL,3,PASS,2349,2349,2349,18.3515625,0.05449127288207748,957,5,1.9073486328125e-06,1.9073486328125e-06,8.033592056370142e-07,1.0769427249921038e-06,18816,YES,NA,YES,3c78938bf86434ba248083f24ae5032729e96b7b9b600fbf74a7c8dfab43093e,49783cb416ef3b2606c2fbd4e71a9b30d233af4970398922726748760076a176,7a37408f1a26460061728a9feec8bf199115d2a87f9da4a3682873cb7316b770,NA,NA,PASS
scale_d64_n2,MAIN_PERFORMANCE,SCALE_D64,main,2,64,B1_SCALAR,3,PASS,45553,45553,45553,355.8828125,0.0028099137268676046,571,0,1.9073486328125e-06,1.9073486328125e-06,8.033592056370142e-07,1.0769427249921038e-06,18816,YES,NA,YES,3c78938bf86434ba248083f24ae5032729e96b7b9b600fbf74a7c8dfab43093e,3cf9ee71bf13740dcb30ea70afb2bd529de1a93a55987cb9151142a0ce720332,7d55778d9e4038c1d5e72304e27647fa5127940aeb0dca4ecc173ca9b50109a8,NA,NA,NA
scale_d64_n2,MAIN_PERFORMANCE,SCALE_D64,main,2,64,B2R_RVV,3,PASS,3623,3623,3623,28.3046875,0.03532983715153188,351,0,1.9073486328125e-06,1.9073486328125e-06,8.075360462746837e-07,1.081026348724415e-06,18816,YES,NA,YES,3c78938bf86434ba248083f24ae5032729e96b7b9b600fbf74a7c8dfab43093e,90b54b9a3d1eb383aa210896d683a1839e71244baac5656da3c82e0bece898fb,bf8f62615eaae24e62fc880a1f62290acf2da8880d940ae938137bb8ed3ed679,PASS,PASS,NA
scale_d64_n32,MAIN_PERFORMANCE,SCALE_D64,main,32,64,A1_SMU_SCALAR,3,PASS,8683,8683,8683,4.23974609375,0.2358631809282506,4129,5,0.0008955001831054688,0.00016185392734602858,8.691727557699338e-06,3.147374867469214e-05,50560,YES,NA,YES,838c461c60d2a947904132e4a6280f43e07be37406c7b8b68e53f5305d28c0d3,47f27dd58c16719bbe9b29bc3107f933cd0f68508c5e8ccf1753ad39a9a3d61c,6a1691c573de0d13fa5994ed2350f24452377f5c0280b77856b3e7237f6889a9,NA,NA,PASS
scale_d64_n32,MAIN_PERFORMANCE,SCALE_D64,main,32,64,A2_SMU_FULL,3,PASS,18353,18353,18353,8.96142578125,0.11158938593145534,9842,79,0.0008955001831054688,0.00016185392734602858,8.692120018443376e-06,3.1473557965137575e-05,50560,YES,NA,YES,838c461c60d2a947904132e4a6280f43e07be37406c7b8b68e53f5305d28c0d3,d75b47be753854ce812350f848610e14667b20c85ad7dba68efa73639bf9a514,c954b7d6f49881b6d34cd0571b3c29671887d96087dbc7bf0e33212a85731726,NA,NA,PASS
scale_d64_n32,MAIN_PERFORMANCE,SCALE_D64,main,32,64,B1_SCALAR,3,PASS,728018,728018,728018,355.4775390625,0.0028131172580897726,8041,0,0.0008955001831054688,0.00016185392734602858,8.692120018443376e-06,3.1473557965137575e-05,50560,YES,NA,YES,838c461c60d2a947904132e4a6280f43e07be37406c7b8b68e53f5305d28c0d3,e744753bf605611e18bfeff90c2ac6fa59646384a894bb4ccc923213a42ef098,497f75970fd7ffef635dc495ac886591e9ec1a944741c6764fb5225d62632735,NA,NA,NA
scale_d64_n32,MAIN_PERFORMANCE,SCALE_D64,main,32,64,B2R_RVV,3,PASS,55424,55424,55424,27.0625,0.03695150115473441,4581,0,0.0008955001831054688,0.00016185392734602858,8.691727557699338e-06,3.147374867469214e-05,50560,YES,NA,YES,838c461c60d2a947904132e4a6280f43e07be37406c7b8b68e53f5305d28c0d3,a7a97b28c1ce5c181780934b43313f7e7a7c8340c217c1e3eb165adacb6bb171,133d372ce30e1095981a677a81de664993958e66b6737394aca86e35d735bbd2,PASS,PASS,NA
scale_d64_n4,MAIN_PERFORMANCE,SCALE_D64,main,4,64,A1_SMU_SCALAR,3,PASS,2325,2325,2325,9.08203125,0.11010752688172043,839,0,0.0002593994140625,5.791646167894499e-05,7.255134264458761e-06,2.2437119469262068e-05,20864,YES,NA,YES,3202ffe47e65df5158ea8112fc8b307286beff906a08c3d590c15edbc29e5816,b21cda51a0a308c4b0b065505493eafe412ce54e641d0f72d5f3ead2f158e4e5,2295d8a24bbd0f02d34ee4dfaa1304ae109db1b59558f08bac217830865be927,NA,NA,PASS
scale_d64_n4,MAIN_PERFORMANCE,SCALE_D64,main,4,64,A2_SMU_FULL,3,PASS,3412,3412,3412,13.328125,0.07502930832356389,1539,4,0.0002593994140625,5.791646167894499e-05,7.2517793865479305e-06,2.2437586506982004e-05,20864,YES,NA,YES,3202ffe47e65df5158ea8112fc8b307286beff906a08c3d590c15edbc29e5816,2c70569efb220d47cfde63ace730239bfdea46b61a2a898829ad830591adde32,71238e657e36f7566a4cc2dbe4e12c7112fe1f1d6589cfb02b00b0748e7eedf8,NA,NA,PASS
scale_d64_n4,MAIN_PERFORMANCE,SCALE_D64,main,4,64,B1_SCALAR,3,PASS,91002,91002,91002,355.4765625,0.002813124986264038,1069,0,0.0002593994140625,5.791646167894499e-05,7.2517793865479305e-06,2.2437586506982004e-05,20864,YES,NA,YES,3202ffe47e65df5158ea8112fc8b307286beff906a08c3d590c15edbc29e5816,f4b49baa8a94b07533b88a7581b36e19de50d06952c7da85af4aadac854a3b9f,358663eb510f45ea8c0f54e31b88eeff1b92e7d6450e99d454bff7859c1b6d35,NA,NA,NA
scale_d64_n4,MAIN_PERFORMANCE,SCALE_D64,main,4,64,B2R_RVV,3,PASS,7065,7065,7065,27.59765625,0.03623496107572541,633,0,0.0002593994140625,5.791646167894499e-05,7.255134264458761e-06,2.2437119469262068e-05,20864,YES,NA,YES,3202ffe47e65df5158ea8112fc8b307286beff906a08c3d590c15edbc29e5816,9955bdb477004ec3e4eb092af33f2d2208134f317fc823b76e8c4f41b8d101e0,72777b3fc98c5eaa5990df7fe8c346fc070115788c6512c61be886195bcfbf4b,PASS,PASS,NA
scale_d64_n8,MAIN_PERFORMANCE,SCALE_D64_AND_N8,main,8,64,A1_SMU_SCALAR,3,PASS,3192,3192,3192,6.234375,0.16040100250626566,1302,0,0.0002593994140625,5.791646167894499e-05,7.776851293094682e-06,2.1925014364402843e-05,25216,YES,NA,YES,13ea8b2e411aa723023dca7ce0ffaa2ee5efb7417846acd13be43d07b3598a49,6e29d21d35ddb925ddb434deb475148524eebc521cad393e2f484f02745e55f6,8a9c47eb467a57c8c890b846e32b02e64c28b4cd46feae15195bd399f0801159,NA,NA,PASS
scale_d64_n8,MAIN_PERFORMANCE,SCALE_D64_AND_N8,main,8,64,A2_SMU_FULL,3,PASS,5559,5559,5559,10.857421875,0.0921028962043533,2740,28,0.0002593994140625,5.791646167894499e-05,7.775613939333143e-06,2.1927093041192625e-05,25216,YES,NA,YES,13ea8b2e411aa723023dca7ce0ffaa2ee5efb7417846acd13be43d07b3598a49,8038c144849a1006116003f3a3c72f5ab2601ac04c76a60b9f89140ceb116c18,8ee2a845d353ad145c4bc87b2a857fc27f4a5657bcd89b4b6f98cf586ad0d75c,NA,NA,PASS
scale_d64_n8,MAIN_PERFORMANCE,SCALE_D64_AND_N8,main,8,64,B1_SCALAR,3,PASS,181575,181575,181575,354.638671875,0.00281977144430676,2065,0,0.0002593994140625,5.791646167894499e-05,7.775613939333143e-06,2.1927093041192625e-05,25216,YES,NA,YES,13ea8b2e411aa723023dca7ce0ffaa2ee5efb7417846acd13be43d07b3598a49,779166e8ceea7e0f106e14a972f76a2b89618260029aaee74a76d12989d38de8,87da36b26ba3d8518d5e317ec67599001ba04a02fd07852c0945e818f280157f,NA,NA,NA
scale_d64_n8,MAIN_PERFORMANCE,SCALE_D64_AND_N8,main,8,64,B2R_RVV,3,PASS,13995,13995,13995,27.333984375,0.036584494462307965,1197,0,0.0002593994140625,5.791646167894499e-05,7.776851293094682e-06,2.1925014364402843e-05,25216,YES,NA,YES,13ea8b2e411aa723023dca7ce0ffaa2ee5efb7417846acd13be43d07b3598a49,bcdf3d37935045641d0ff9555bd2c731cad312769fed0f687c9db6ebc3dc54ef,989987abceb7f3a98c6a8afcf71f4f10922b455b17bb6ace3d25f6bc6be1610c,PASS,PASS,NA
scale_n8_d1,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,1,A1_SMU_SCALAR,3,PASS,2164,2164,2164,270.5,0.0036968576709796672,560,2,3.892183303833008e-05,3.892183303833008e-05,4.266854375600815e-06,3.6781800290824956e-06,17024,YES,NA,YES,3f07de3553104fa557e409298bd2d0433a39924d8d5ee689d19933267775e1c2,28b246c292f4166e1c1344baafc9d22e4c7bbc40d77188dcf56afca8e7a7c3ed,e1e85a8115433b6a1db105fca04904a1fc886dec72172473bd1683a184aa1cd7,NA,NA,PASS
scale_n8_d1,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,1,A2_SMU_FULL,3,PASS,1502,1502,1502,187.75,0.005326231691078562,475,1,3.892183303833008e-05,3.892183303833008e-05,4.2657678325970965e-06,3.6786482083808855e-06,17024,YES,NA,YES,3f07de3553104fa557e409298bd2d0433a39924d8d5ee689d19933267775e1c2,916241bd848bda6d68bef9a577d939ffb5845520d1941464e53382c66194d6b2,035f94578f7139f7f8cb401333879a91fcab6a6456bb5782f9572ebeba0df817,NA,NA,PASS
scale_n8_d1,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,1,B1_SCALAR,3,PASS,15042,15042,15042,1880.25,0.0005318441696582901,553,0,3.892183303833008e-05,3.892183303833008e-05,4.2657678325970965e-06,3.6786482083808855e-06,17024,YES,NA,YES,3f07de3553104fa557e409298bd2d0433a39924d8d5ee689d19933267775e1c2,4a80129408cddf68e132aee62739062139e44eec08fb0d1676a2496febdc54c0,0965d3c8468866cf87ec00459c49b65f43a7200f17c2d11786dc9bd1c056818c,NA,NA,NA
scale_n8_d1,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,1,B2R_RVV,3,PASS,13014,13014,13014,1626.75,0.0006147226064238512,453,0,3.892183303833008e-05,3.892183303833008e-05,4.266854375600815e-06,3.6781800290824956e-06,17024,YES,NA,YES,3f07de3553104fa557e409298bd2d0433a39924d8d5ee689d19933267775e1c2,b8e42d70f0ae199d43dc2ede03d0628ab5bb84c946b5e56c28d10576c40a5e86,3aadf4406f9d68526442605d7373d94344a03d7eb937ba85e840ffa8ec3953db,PASS,PASS,NA
scale_n8_d128,MAIN_PERFORMANCE,SCALE_N8,main,8,128,A1_SMU_SCALAR,3,PASS,4280,4280,4280,4.1796875,0.23925233644859814,2070,0,0.0007348060607910156,0.00012778052198633453,1.3519227146529234e-05,4.7533981819531635e-05,33408,YES,NA,YES,e9ec25ecdc8f280819e9a00435e7a642cb17e551815ce55e5e67bd8503e99b66,15ba463913d9e9840e4e89b39765303a2b9396f8b8faac8dfa36377edde2984f,b99d8c1b21f067b78c46ee9de6291c103607953d187b8f9a669236c00936cbb4,NA,NA,PASS
scale_n8_d128,MAIN_PERFORMANCE,SCALE_N8,main,8,128,A2_SMU_FULL,3,PASS,9652,9652,9652,9.42578125,0.10609200165768752,5028,43,0.0007348060607910156,0.00012778052198633453,1.3522033651287738e-05,4.7532471409634376e-05,33408,YES,NA,YES,e9ec25ecdc8f280819e9a00435e7a642cb17e551815ce55e5e67bd8503e99b66,45033b9d1d0a8766cf2c3a23273faa30f757f83e52ccffc7f25b11cb9d778571,abc526d143fbd3879b968848526fab643ada6a7705f8d4c15b2a171d6c4a989a,NA,NA,PASS
scale_n8_d128,MAIN_PERFORMANCE,SCALE_N8,main,8,128,B1_SCALAR,3,PASS,350521,350521,350521,342.3056640625,0.002921365624313522,3601,0,0.0007348060607910156,0.00012778052198633453,1.3522033651287738e-05,4.7532471409634376e-05,33408,YES,NA,YES,e9ec25ecdc8f280819e9a00435e7a642cb17e551815ce55e5e67bd8503e99b66,c0e242ad8988a109c47a4bc13693f7651daee6d84169f9b39aa1620bd3feb2f1,d9462d7acfc0ddfb61335b624376f02ec77fca724a699c46b5a76a9da56be828,NA,NA,NA
scale_n8_d128,MAIN_PERFORMANCE,SCALE_N8,main,8,128,B2R_RVV,3,PASS,15100,15100,15100,14.74609375,0.06781456953642384,1965,0,0.0007348060607910156,0.00012778052198633453,1.3519227146529234e-05,4.7533981819531635e-05,33408,YES,NA,YES,e9ec25ecdc8f280819e9a00435e7a642cb17e551815ce55e5e67bd8503e99b66,72c9722af1d84cf3e4c38f2befeed1d12d1213278e66c6109ac05e43c58f25fa,5474d4a445b4463ebf8543409a38a999920d55f0804e534a67a4e7c0775a3a76,PASS,PASS,NA
scale_n8_d16,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,16,A1_SMU_SCALAR,3,PASS,2360,2360,2360,18.4375,0.05423728813559322,726,0,0.0012054443359375,0.00014238784872913212,2.117668110359874e-05,7.714144196708055e-05,19072,YES,NA,YES,1bf00b599b64c963c4da94e22fee1be8770e34a1aa1d595c2236136dc3d042fc,769cd85ce12acd19d01f8e7657a1d2568da50999ee987dd5b0ae0b046a2695cd,182ced58fbb2d1ab4592d001c1fa3de4405195245d6fd42711d149315763ec12,NA,NA,PASS
scale_n8_d16,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,16,A2_SMU_FULL,3,PASS,2494,2494,2494,19.484375,0.05132317562149158,1014,4,0.0012054443359375,0.00014238784872913212,2.117390977218747e-05,7.714086370108983e-05,19072,YES,NA,YES,1bf00b599b64c963c4da94e22fee1be8770e34a1aa1d595c2236136dc3d042fc,adbc2646b6eea6b93b571aa1e133e6eb4a855b9c57019a9c0bfa99ed36017d5c,84b8a8fee2958e181faf67fb351d0f772ae72fa895433206f85b910a7819b037,NA,NA,PASS
scale_n8_d16,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,16,B1_SCALAR,3,PASS,54262,54262,54262,423.921875,0.002358925214699053,913,0,0.0012054443359375,0.00014238784872913212,2.117390977218747e-05,7.714086370108983e-05,19072,YES,NA,YES,1bf00b599b64c963c4da94e22fee1be8770e34a1aa1d595c2236136dc3d042fc,970f27da902be692dd119a5ed618342090760421c536f190bc1c0ad289a3521f,7baaec7b087f54b66bd8dbe4f899caf39e191af46935d51bcf8a7dcb55c7b2ef,NA,NA,NA
scale_n8_d16,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,16,B2R_RVV,3,PASS,13128,13128,13128,102.5625,0.009750152346130409,621,0,0.0012054443359375,0.00014238784872913212,2.117668110359874e-05,7.714144196708055e-05,19072,YES,NA,YES,1bf00b599b64c963c4da94e22fee1be8770e34a1aa1d595c2236136dc3d042fc,0e09aa8afa92acd4715f462768b137e83798d4569718b35cfe794875f81f4011,6d91a897dad9b23e404bbbf1cf2be756b04efc33e9122b6f60fa342c29fb50a1,PASS,PASS,NA
scale_n8_d32,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,32,A1_SMU_SCALAR,3,PASS,2632,2632,2632,10.28125,0.0972644376899696,918,0,0.0006031990051269531,0.00014736815617622854,1.359465258086429e-05,4.5539865012701725e-05,21120,YES,NA,YES,a6729cab23284a7f45ea5d928850fbd01099cf12ada8eff06df8d75f5ac1cb70,3b26914f412508ffc7128bc7d370c2822d41652782c2aecbc972a7944fad91e3,c1139d90b44cefda305ef2d3461046e026727a3167ec801cef4575bd3ab1a7a2,NA,NA,PASS
scale_n8_d32,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,32,A2_SMU_FULL,3,PASS,3477,3477,3477,13.58203125,0.07362668967500718,1591,21,0.0006031990051269531,0.00014736815617622854,1.3598973643692101e-05,4.554134736789027e-05,21120,YES,NA,YES,a6729cab23284a7f45ea5d928850fbd01099cf12ada8eff06df8d75f5ac1cb70,81e2f60831c57337af45c100271b59e1ba1fded7918f9c360b7e823f4fb0a266,3d621e536c9f792631e3e3ca9fb239a105a55bf09a56b67fddb669b26b5ee922,NA,NA,PASS
scale_n8_d32,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,32,B1_SCALAR,3,PASS,96853,96853,96853,378.33203125,0.0026431809030179757,1297,0,0.0006031990051269531,0.00014736815617622854,1.3598973643692101e-05,4.554134736789027e-05,21120,YES,NA,YES,a6729cab23284a7f45ea5d928850fbd01099cf12ada8eff06df8d75f5ac1cb70,ed08f48084a02e4fccbd36c77fea3b332cd239b6cd1ae310c11211785621a133,d24fcb3f6c0e6d8edd56b4008af12962f27a3324109f1cb619bf8fc9578a8d15,NA,NA,NA
scale_n8_d32,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,32,B2R_RVV,3,PASS,13514,13514,13514,52.7890625,0.01894331804055054,813,0,0.0006031990051269531,0.00014736815617622854,1.359465258086429e-05,4.5539865012701725e-05,21120,YES,NA,YES,a6729cab23284a7f45ea5d928850fbd01099cf12ada8eff06df8d75f5ac1cb70,a5cac3da1120471a2e4637432359171c88d0360c24b2af9715c43c0d047e9462,2162c5d2bed577c236600bc43b6ec512b3c600190e2504cc560cc2710d73ad06,PASS,PASS,NA
scale_n8_d8,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,8,A1_SMU_SCALAR,3,PASS,2171,2171,2171,33.921875,0.02947950253339475,630,0,0.00043773651123046875,0.00011326411637332742,1.6521313227713108e-05,3.490501009506035e-05,18048,YES,NA,YES,ff9022ebfe764d65f778d11cf90366b78ded0ba9ef086d3e5fe567ac1dff2d99,dbe32e3fa193537aada9ccbe191f189b99e187909083e01f13b7073d18739f2c,c9e80b2934abd4491fd5e2e92605c98f3385844d1633dfba2e61b3c885ea0d37,NA,NA,PASS
scale_n8_d8,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,8,A2_SMU_FULL,3,PASS,1931,1931,1931,30.171875,0.033143448990160536,722,3,0.00043773651123046875,0.00011326411637332742,1.652379287406802e-05,3.490580464283406e-05,18048,YES,NA,YES,ff9022ebfe764d65f778d11cf90366b78ded0ba9ef086d3e5fe567ac1dff2d99,c919f400c5858dcc9b07ffe049f0006978817ae74a2151c860686e9c5bd68692,6735b143fe612d9ca1a4b444a3ec3ce1b320cf8ad5ded362ed1e8babf8e70fe1,NA,NA,PASS
scale_n8_d8,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,8,B1_SCALAR,3,PASS,34592,34592,34592,540.5,0.0018501387604070306,721,0,0.00043773651123046875,0.00011326411637332742,1.652379287406802e-05,3.490580464283406e-05,18048,YES,NA,YES,ff9022ebfe764d65f778d11cf90366b78ded0ba9ef086d3e5fe567ac1dff2d99,c5ac9e57b17d1663df7aea857404017d44ffd4c083ce4240674fa3e00f105159,159447a0b1cc8db464d03951d4341aec8bc493d21f8692ea5d9eb0b5e2da3a58,NA,NA,NA
scale_n8_d8,MAIN_PERFORMANCE,SCALE_N8_BREAK_EVEN,main,8,8,B2R_RVV,3,PASS,13159,13159,13159,205.609375,0.004863591458317502,525,0,0.00043773651123046875,0.00011326411637332742,1.6521313227713108e-05,3.490501009506035e-05,18048,YES,NA,YES,ff9022ebfe764d65f778d11cf90366b78ded0ba9ef086d3e5fe567ac1dff2d99,465c620b775a5d39a03f3e12a11856d5e68da18580122e2538c4b8285cd6426a,7cc7f7e0fe062d107f8a08632a3ffc7c8d5d1f66543dc347eb619a9fffce2ad4,PASS,PASS,NA
