stage,role,top,trial,status,elapsed_s,mapped_cell_count,mapped_cell_area,sequential_cell_area,combinational_cell_area,critical_delay_ps,delay_target_ps,target_met,exact_signature
area,DUAL_SCALAR,online_merge_dual_scalar_mapped_top,1,PASS,68.4,108141,117007.282,4208.12,112799.16200000001,,,,78d4cad654fcd5c29c55f67cfbd9e500599f0b046c165c46db331c0d69461a25
