stage,role,top,trial,status,elapsed_s,mapped_cell_count,mapped_cell_area,sequential_cell_area,combinational_cell_area,critical_delay_ps,delay_target_ps,target_met,exact_signature
area,MIXED_SCALAR_ONLY,online_merge_mixed_scalar_mapped_top,1,PASS,40.8,50967,55783.658,3521.84,52261.818,,,,cc4d1accf370b014ae5f74466578f55c07a8aa838094b3ef33c76c77dbbaf371
