case_id,evidence_class,size_class,case_kind,N,D,config,trials,status,kernel_cycles_min,kernel_cycles_median,kernel_cycles_max,cycles_per_element,elements_per_cycle,tcdm_accessed,tcdm_congested,max_abs_error,max_rel_error,mean_abs_error,l2_relative_error,memory_footprint_bytes,paper_eligible,paper_ineligible_reasons,reproducible,input_hash,binary_hash,target_result_hash,trace_witness_gate,trace_target_equivalence_gate,fsm_gate
break_even_n1_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,1,8,A2_SMU_FULL,3,PASS,1380,1380,1380,172.5,0.005797101449275362,410,0,1.9073486328125e-06,1.9073486328125e-06,9.834766387939453e-07,8.487090633924091e-07,16768,YES,NA,YES,06d68f478fb0abb6fe7f4d9b035780cd1093ee8d318bcd4dc0009e1e637603f3,8be6bbdf1480c809d5f33372ebf0d4cb31e3ad809b92db41d8903076da9e7691,84cff9e8a9cebe1c102ae2fad6b67832ffeaf243a0c098eba845a019100615bf,NA,NA,PASS
break_even_n1_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,1,8,B2R_RVV,3,PASS,1757,1757,1757,219.625,0.004553215708594195,126,0,1.9073486328125e-06,1.9073486328125e-06,9.953975677490234e-07,8.580477502713649e-07,16768,YES,NA,YES,06d68f478fb0abb6fe7f4d9b035780cd1093ee8d318bcd4dc0009e1e637603f3,e345304eb4ecee0d2806879528fccfd7170e36bdd837c6282c27dc09ea6f54c1,79353910250fdb3cbc23ae1abe4b2548f6457edfc1e21091b6494805da1c1d74,PASS,PASS,NA
break_even_n2_d1,MAIN_PERFORMANCE,BREAK_EVEN,main,2,1,A1_SMU_SCALAR,3,PASS,1591,1591,1591,795.5,0.001257071024512885,416,0,1.2516975402832031e-06,1.2516975402832031e-06,2.5580326716105145e-07,2.0885720705978632e-07,16768,YES,NA,YES,df48b468b679109c672e2d05f7672a2ac1f971c29699e1e2aa32f345d8595640,593b9be9ff646d723f28da5c439ca9d7bc1b3d0c82130da128a54fe7a16a9606,2167ecdec4c68856faa1304e48f5b1861a06e1a313c98b4ff02cbb55c1f67583,NA,NA,PASS
break_even_n2_d1,MAIN_PERFORMANCE,BREAK_EVEN,main,2,1,A2_SMU_FULL,3,PASS,1337,1337,1337,668.5,0.0014958863126402393,387,0,1.2516975402832031e-06,1.2516975402832031e-06,2.5580326716105145e-07,2.0885720705978632e-07,16768,YES,NA,YES,df48b468b679109c672e2d05f7672a2ac1f971c29699e1e2aa32f345d8595640,902201081ca90c6774ba17220f5aa6500bb7878b792b72df8fe80418097b874e,6008f7d43bb5942c2042640e18c2091bf0a759a62595fcd0e922d84dd5665dd1,NA,NA,PASS
break_even_n2_d1,MAIN_PERFORMANCE,BREAK_EVEN,main,2,1,B2R_RVV,3,PASS,3095,3095,3095,1547.5,0.0006462035541195477,165,0,1.2516975402832031e-06,1.2516975402832031e-06,2.5580326716105145e-07,2.0885720705978632e-07,16768,YES,NA,YES,df48b468b679109c672e2d05f7672a2ac1f971c29699e1e2aa32f345d8595640,c671a05226e6caaa90d67cf34fcb0142c45e134525a8d1e8b292cbefc4d87af3,b77ae14e3a478dda955684103acb6f8ec5f6093e39bba065013dc7903492921a,PASS,PASS,NA
break_even_n2_d16,MAIN_PERFORMANCE,BREAK_EVEN,main,2,16,A1_SMU_SCALAR,3,PASS,1637,1637,1637,51.15625,0.019547953573610263,458,0,1.9073486328125e-06,1.9073486328125e-06,8.688204818301731e-07,1.0024064933510527e-06,17280,YES,NA,YES,420821667acdaaa287079acae03067b1ae5cdcd2c48334153b2136b232d9c06d,71ebcf86d97d759acf7f6eb2af41b7f80625a84c0a2481beb1c2236d37b51a48,1917f1e9e798da7bcb840dd7b03532022771d8a400f4f80344ed51a5f9749db0,NA,NA,PASS
break_even_n2_d16,MAIN_PERFORMANCE,BREAK_EVEN,main,2,16,A2_SMU_FULL,3,PASS,1588,1588,1588,49.625,0.020151133501259445,523,2,1.9073486328125e-06,1.9073486328125e-06,8.663369549645317e-07,9.997020246476173e-07,17280,YES,NA,YES,420821667acdaaa287079acae03067b1ae5cdcd2c48334153b2136b232d9c06d,8fb5ffc362d7bea6d545b49dbb3d36bf245a0ba3cb38f5478c3a5be52586e2a4,b8a3ce012f183169fea1f7d1dd35c83ffcdc97a4e6cccad4e0721dfbf28846ca,NA,NA,PASS
break_even_n2_d16,MAIN_PERFORMANCE,BREAK_EVEN,main,2,16,B2R_RVV,3,PASS,3116,3116,3116,97.375,0.010269576379974325,207,0,1.9073486328125e-06,1.9073486328125e-06,8.688204818301731e-07,1.0024064933510527e-06,17280,YES,NA,YES,420821667acdaaa287079acae03067b1ae5cdcd2c48334153b2136b232d9c06d,036cf4dbd30011a42d8bed90da45c42f921923ae2c0169ab3c7a35559c84e122,3eada07476cc00f8121eab65a47616774f165b222f6f58ea8835c1433d6699ba,PASS,PASS,NA
break_even_n2_d32,MAIN_PERFORMANCE,BREAK_EVEN,main,2,32,A1_SMU_SCALAR,3,PASS,1670,1670,1670,26.09375,0.03832335329341317,506,0,9.900331497192383e-05,9.900331497192383e-05,1.9536134512985452e-06,1.4873360604039985e-05,17792,YES,NA,YES,82bd5df02e212d5062cf88a52f4b5c2f9f6c92170f2b7f2e2a46676594a1b22f,ac511b80ff5f6150957e0a7db3093b1556d126f5d4abac4a7bf12ff8b1f85d59,b4d4cc924ca129199c4c1bf2d621455fd2b0d95cc7b12a58d0ea821a717d2982,NA,NA,PASS
break_even_n2_d32,MAIN_PERFORMANCE,BREAK_EVEN,main,2,32,A2_SMU_FULL,3,PASS,1826,1826,1826,28.53125,0.03504928806133625,662,1,9.900331497192383e-05,9.900331497192383e-05,1.9678298164816464e-06,1.4873074025348353e-05,17792,YES,NA,YES,82bd5df02e212d5062cf88a52f4b5c2f9f6c92170f2b7f2e2a46676594a1b22f,958076c5f8c68770d70c090c985c604190a79fd3467c5ae94d9f86f0b4f416fc,bf6cf7385510f439d0f2a9cf2425ccb1c49f1e7382a8076a4b01232c913e12a6,NA,NA,PASS
